Watts
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
-0.017696687951683998
0.04768254607915878
0.3045344650745392
0.5318717956542969
0.60052490234375
0.7390033006668091
0.726731538772583
0.9195910096168518
1.0465456247329712
1.1549242734909058
1.256554126739502
1.2884821891784668
1.395381212234497
1.314873456954956
1.6251553297042847
1.800452709197998
2.0465259552001953
2.1785316467285156
2.1493868827819824
2.3086307048797607
2.3769776821136475
2.4946768283843994
2.601724624633789
2.7763800621032715
2.841284990310669
2.648892402648926
2.7259716987609863
2.701986312866211
2.8461811542510986
2.6697421073913574
2.709467887878418
2.6259846687316895
2.615169048309326
2.6481246948242188
2.6897029876708984
2.815333843231201
2.863032341003418
2.9604275226593018
2.851834774017334
2.971669912338257
3.076075553894043
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
